match_id,competition,season,matchday,utc_date,home_team,away_team,model_version,created_at,p_home,p_draw,p_away,pick_1x2,p_over25,pick_ou,pred_home_goals,pred_away_goals,status,home_goals,away_goals,actual_1x2,correct_1x2,actual_ou,correct_ou,correct_score,brier_1x2,logloss_1x2,rps_1x2
565776,BL1,2026,1,2026-08-28T18:30:00Z,FC Bayern München,VfB Stuttgart,elo-v1,2026-08-19T04:55:35.007818+00:00,0.6591395339059628,0.13419703389529022,0.20666343219874697,H,0.6372549019607843,O,1,1,TIMED,,,,,,,,,,
558625,SA,2026,2,2026-08-28T18:45:00Z,AC Milan,Venezia FC,dc-v1,2026-08-19T04:55:34.628187+00:00,0.4466477778678898,0.2818616456587176,0.27149057647339275,H,0.3660210068828741,U,1,0,TIMED,,,,,,,,,,
558625,SA,2026,2,2026-08-28T18:45:00Z,AC Milan,Venezia FC,elo-v1,2026-08-19T04:55:34.637633+00:00,0.5755154519126673,0.1754654290632398,0.2490191190240929,H,0.45789473684210524,U,1,0,TIMED,,,,,,,,,,
559702,FL1,2026,2,2026-08-28T18:45:00Z,Lille OSC,Paris Saint-Germain FC,dc-v1,2026-08-19T04:55:35.345738+00:00,0.2588750105958545,0.30079028140987024,0.4403347079942753,A,0.39705488679772716,U,1,1,TIMED,,,,,,,,,,
559702,FL1,2026,2,2026-08-28T18:45:00Z,Lille OSC,Paris Saint-Germain FC,elo-v1,2026-08-19T04:55:35.353534+00:00,0.41277281511271724,0.23119180507373335,0.3560353798135494,H,0.5261437908496732,O,1,0,TIMED,,,,,,,,,,
560555,PL,2026,2,2026-08-28T19:00:00Z,Crystal Palace FC,Manchester City FC,dc-v1,2026-08-19T04:55:33.994880+00:00,0.14275485429925788,0.2556727695926877,0.6015723761080545,A,0.49876357080078737,U,1,1,TIMED,,,,,,,,,,
560555,PL,2026,2,2026-08-28T19:00:00Z,Crystal Palace FC,Manchester City FC,elo-v1,2026-08-19T04:55:34.004399+00:00,0.28267077066201646,0.2130272474554327,0.5043019818825509,A,0.55,O,1,1,TIMED,,,,,,,,,,
564648,PD,2026,3,2026-08-28T19:30:00Z,Deportivo Alavés,Villarreal CF,dc-v1,2026-08-19T04:55:33.561628+00:00,0.3529410890516229,0.23078995644475214,0.416268954503625,A,0.6319163434988957,O,1,1,TIMED,,,,,,,,,,
564648,PD,2026,3,2026-08-28T19:30:00Z,Deportivo Alavés,Villarreal CF,elo-v1,2026-08-19T04:55:33.573678+00:00,0.3563086002125928,0.23344356565652633,0.41024783413088084,A,0.5038961038961038,O,1,1,TIMED,,,,,,,,,,
560552,PL,2026,2,2026-08-29T11:30:00Z,Liverpool FC,Nottingham Forest FC,dc-v1,2026-08-19T12:01:20.538437+00:00,0.4597223707841094,0.2722448476448986,0.2680327815709921,H,0.5789733082880214,O,1,1,TIMED,,,,,,,,,,
560552,PL,2026,2,2026-08-29T11:30:00Z,Liverpool FC,Nottingham Forest FC,elo-v1,2026-08-19T12:01:20.549046+00:00,0.5480213308235136,0.19423876691882064,0.2577399022576658,H,0.55,O,1,1,TIMED,,,,,,,,,,
565777,BL1,2026,1,2026-08-29T13:30:00Z,RB Leipzig,Borussia Mönchengladbach,dc-v1,2026-08-19T14:01:19.141855+00:00,0.5839432436252485,0.22154642326070212,0.19451033311404936,H,0.571355023128444,O,1,1,TIMED,,,,,,,,,,
565777,BL1,2026,1,2026-08-29T13:30:00Z,RB Leipzig,Borussia Mönchengladbach,elo-v1,2026-08-19T14:01:19.151275+00:00,0.6420715148921273,0.1409167264204223,0.21701175868745037,H,0.6372549019607843,O,1,1,TIMED,,,,,,,,,,
565778,BL1,2026,1,2026-08-29T13:30:00Z,1. FSV Mainz 05,SC Paderborn 07,dc-v1,2026-08-19T14:01:19.141855+00:00,0.3118352760151999,0.28116834335469676,0.4069963806301034,A,0.4253748712846381,U,1,1,TIMED,,,,,,,,,,
565778,BL1,2026,1,2026-08-29T13:30:00Z,1. FSV Mainz 05,SC Paderborn 07,elo-v1,2026-08-19T14:01:19.151275+00:00,0.47961500421075853,0.2048759825941896,0.3155090131950519,H,0.6372549019607843,O,1,1,TIMED,,,,,,,,,,
565779,BL1,2026,1,2026-08-29T13:30:00Z,1. FC Union Berlin,Eintracht Frankfurt,dc-v1,2026-08-19T14:01:19.141855+00:00,0.39745456327992035,0.23370289122681806,0.3688425454932616,H,0.6416524646606362,O,1,1,TIMED,,,,,,,,,,
565779,BL1,2026,1,2026-08-29T13:30:00Z,1. FC Union Berlin,Eintracht Frankfurt,elo-v1,2026-08-19T14:01:19.151275+00:00,0.4565743188021621,0.21394711858182594,0.32947856261601205,H,0.6372549019607843,O,1,1,TIMED,,,,,,,,,,
565780,BL1,2026,1,2026-08-29T13:30:00Z,SV 07 Elversberg,Bayer 04 Leverkusen,dc-v1,2026-08-19T14:01:19.141855+00:00,0.41159721784072234,0.259280051189417,0.3291227309698608,H,0.5165119303784724,O,1,1,TIMED,,,,,,,,,,
565780,BL1,2026,1,2026-08-29T13:30:00Z,SV 07 Elversberg,Bayer 04 Leverkusen,elo-v1,2026-08-19T14:01:19.151275+00:00,0.4018666381612905,0.235485575527051,0.3626477863116585,H,0.6372549019607843,O,1,1,TIMED,,,,,,,,,,
565783,BL1,2026,1,2026-08-29T13:30:00Z,1. FC Köln,TSG 1899 Hoffenheim,dc-v1,2026-08-19T14:01:19.141855+00:00,0.310938577337239,0.2200269099949372,0.46903451266782387,A,0.6905937066200843,O,1,1,TIMED,,,,,,,,,,
565783,BL1,2026,1,2026-08-29T13:30:00Z,1. FC Köln,TSG 1899 Hoffenheim,elo-v1,2026-08-19T14:01:19.151275+00:00,0.31944132675858694,0.2074294329601214,0.4731292402812917,A,0.6372549019607843,O,1,1,TIMED,,,,,,,,,,
560560,PL,2026,2,2026-08-29T14:00:00Z,AFC Bournemouth,Everton FC,dc-v1,2026-08-19T14:01:18.132401+00:00,0.5001444579471048,0.27555151621525986,0.22430402583763534,H,0.5350391018442442,O,1,1,TIMED,,,,,,,,,,
560560,PL,2026,2,2026-08-29T14:00:00Z,AFC Bournemouth,Everton FC,elo-v1,2026-08-19T14:01:18.143200+00:00,0.6049254019995197,0.169784124760537,0.22529047323994328,H,0.55,O,1,1,TIMED,,,,,,,,,,
560561,PL,2026,2,2026-08-29T14:00:00Z,Coventry City FC,Hull City AFC,dc-v1,2026-08-19T14:01:18.132401+00:00,0.3938974779678366,0.3294416667291064,0.27666085530305723,H,0.3866681346181038,U,1,1,TIMED,,,,,,,,,,
560561,PL,2026,2,2026-08-29T14:00:00Z,Coventry City FC,Hull City AFC,elo-v1,2026-08-19T14:01:18.143200+00:00,0.48093067263899103,0.22307111589068157,0.2959982114703274,H,0.55,O,1,1,TIMED,,,,,,,,,,
564655,PD,2026,3,2026-08-29T15:00:00Z,Levante UD,Real Betis Balompié,dc-v1,2026-08-19T15:01:19.672480+00:00,0.34613822614208994,0.247468949851268,0.40639282400664223,A,0.5494009758177671,O,1,1,TIMED,,,,,,,,,,
564655,PD,2026,3,2026-08-29T15:00:00Z,Levante UD,Real Betis Balompié,elo-v1,2026-08-19T15:01:19.682941+00:00,0.36138795615224617,0.23677141954802333,0.4018406242997305,A,0.5038961038961038,O,1,1,TIMED,,,,,,,,,,
559704,FL1,2026,2,2026-08-29T15:15:00Z,RC Strasbourg Alsace,Racing Club de Lens,dc-v1,2026-08-19T16:01:22.048052+00:00,0.30921482242965986,0.23782620320333,0.45295897436701027,A,0.6648147976788591,O,1,1,TIMED,,,,,,,,,,
559704,FL1,2026,2,2026-08-29T15:15:00Z,RC Strasbourg Alsace,Racing Club de Lens,elo-v1,2026-08-19T16:01:22.056642+00:00,0.3937455252752118,0.23868286406487724,0.36757161065991095,H,0.5261437908496732,O,1,0,TIMED,,,,,,,,,,
558620,SA,2026,2,2026-08-29T16:30:00Z,US Sassuolo Calcio,Torino FC,dc-v1,2026-08-19T17:01:18.149327+00:00,0.4840152842879816,0.23063887089334417,0.28534584481867414,H,0.5762122773917343,O,1,1,TIMED,,,,,,,,,,
558620,SA,2026,2,2026-08-29T16:30:00Z,US Sassuolo Calcio,Torino FC,elo-v1,2026-08-19T17:01:18.159581+00:00,0.5026381637725277,0.20559007008985286,0.29177176613761946,H,0.45789473684210524,U,1,0,TIMED,,,,,,,,,,
558624,SA,2026,2,2026-08-29T16:30:00Z,AC Monza,Udinese Calcio,dc-v1,2026-08-19T17:01:18.149327+00:00,0.38763858838450943,0.28225567285877906,0.3301057387567114,H,0.38215678373921896,U,1,0,TIMED,,,,,,,,,,
558624,SA,2026,2,2026-08-29T16:30:00Z,AC Monza,Udinese Calcio,elo-v1,2026-08-19T17:01:18.159581+00:00,0.5068132237522556,0.20386426241556033,0.2893225138321841,H,0.45789473684210524,U,1,0,TIMED,,,,,,,,,,
558627,SA,2026,2,2026-08-29T16:30:00Z,ACF Fiorentina,Frosinone Calcio,dc-v1,2026-08-19T17:01:18.149327+00:00,0.3380150635282449,0.2889268607204273,0.37305807575132777,A,0.36103648973520214,U,0,1,TIMED,,,,,,,,,,
558627,SA,2026,2,2026-08-29T16:30:00Z,ACF Fiorentina,Frosinone Calcio,elo-v1,2026-08-19T17:01:18.159581+00:00,0.46704366282716775,0.2203034546142396,0.3126528825585927,H,0.45789473684210524,U,1,0,TIMED,,,,,,,,,,
560558,PL,2026,2,2026-08-29T16:30:00Z,Tottenham Hotspur FC,Newcastle United FC,dc-v1,2026-08-19T17:01:17.495550+00:00,0.3587654758994028,0.2890970382481292,0.35213748585246796,H,0.5415397972478456,O,1,1,TIMED,,,,,,,,,,
560558,PL,2026,2,2026-08-29T16:30:00Z,Tottenham Hotspur FC,Newcastle United FC,elo-v1,2026-08-19T17:01:17.505047+00:00,0.42560360370769185,0.24684803807603325,0.3275483582162749,H,0.55,O,1,1,TIMED,,,,,,,,,,
565781,BL1,2026,1,2026-08-29T16:30:00Z,Borussia Dortmund,Hamburger SV,dc-v1,2026-08-19T17:01:18.522878+00:00,0.7138563096500262,0.1823970684816251,0.10374662186834877,H,0.5547055652152268,O,2,0,TIMED,,,,,,,,,,
565781,BL1,2026,1,2026-08-29T16:30:00Z,Borussia Dortmund,Hamburger SV,elo-v1,2026-08-19T17:01:18.530614+00:00,0.6988961381168763,0.11854482751304082,0.18255903437008283,H,0.6372549019607843,O,1,1,TIMED,,,,,,,,,,
564653,PD,2026,3,2026-08-29T17:00:00Z,Real Sociedad de Fútbol,RCD Espanyol de Barcelona,dc-v1,2026-08-19T17:01:17.060372+00:00,0.5616494778248816,0.21501035694855355,0.22334016522656475,H,0.6174085270530058,O,2,1,TIMED,,,,,,,,,,
564653,PD,2026,3,2026-08-29T17:00:00Z,Real Sociedad de Fútbol,RCD Espanyol de Barcelona,elo-v1,2026-08-19T17:01:17.070692+00:00,0.5106550617360855,0.19369903806279948,0.295645900201115,H,0.5038961038961038,O,1,1,TIMED,,,,,,,,,,
558619,SA,2026,2,2026-08-29T18:45:00Z,Juventus FC,Parma Calcio 1913,dc-v1,2026-08-19T19:01:20.223679+00:00,0.6278312169851886,0.2435642653484844,0.12860451766632705,H,0.3514649781275248,U,1,0,TIMED,,,,,,,,,,
558619,SA,2026,2,2026-08-29T18:45:00Z,Juventus FC,Parma Calcio 1913,elo-v1,2026-08-19T19:01:20.233801+00:00,0.6322790553207576,0.15200155959601253,0.2157193850832299,H,0.45789473684210524,U,1,0,TIMED,,,,,,,,,,
559705,FL1,2026,2,2026-08-29T18:45:00Z,FC Lorient,ES Troyes AC,dc-v1,2026-08-19T19:01:20.968024+00:00,0.37338369080292133,0.28836212690611296,0.33825418229096554,H,0.46615854849718313,U,1,1,TIMED,,,,,,,,,,
559705,FL1,2026,2,2026-08-29T18:45:00Z,FC Lorient,ES Troyes AC,elo-v1,2026-08-19T19:01:20.977223+00:00,0.49352795679227146,0.19939844220776717,0.30707360099996145,H,0.5261437908496732,O,1,0,TIMED,,,,,,,,,,
559706,FL1,2026,2,2026-08-29T18:45:00Z,Olympique Lyonnais,Le Havre AC,dc-v1,2026-08-19T19:01:20.968024+00:00,0.5522690341303691,0.2710934062746957,0.17663755959493505,H,0.4226505566619739,U,1,0,TIMED,,,,,,,,,,
559706,FL1,2026,2,2026-08-29T18:45:00Z,Olympique Lyonnais,Le Havre AC,elo-v1,2026-08-19T19:01:20.977223+00:00,0.6277688363838924,0.146547702211066,0.22568346140504164,H,0.5261437908496732,O,1,0,TIMED,,,,,,,,,,
559708,FL1,2026,2,2026-08-29T18:45:00Z,AJ Auxerre,Angers SCO,dc-v1,2026-08-19T19:01:20.968024+00:00,0.49683219654811894,0.3173038583474023,0.18586394510447868,H,0.3004602155079007,U,1,0,TIMED,,,,,,,,,,
559708,FL1,2026,2,2026-08-29T18:45:00Z,AJ Auxerre,Angers SCO,elo-v1,2026-08-19T19:01:20.977223+00:00,0.533475141703944,0.18367120405356538,0.28285365424249065,H,0.5261437908496732,O,1,0,TIMED,,,,,,,,,,
559710,FL1,2026,2,2026-08-29T18:45:00Z,Stade Brestois 29,Toulouse FC,dc-v1,2026-08-19T19:01:20.968024+00:00,0.34438676388830763,0.2776529216026142,0.37796031450907824,A,0.5085174698287898,O,1,1,TIMED,,,,,,,,,,
559710,FL1,2026,2,2026-08-29T18:45:00Z,Stade Brestois 29,Toulouse FC,elo-v1,2026-08-19T19:01:20.977223+00:00,0.43061986105712335,0.2241654090326286,0.34521472991024804,H,0.5261437908496732,O,1,0,TIMED,,,,,,,,,,
564649,PD,2026,3,2026-08-29T19:30:00Z,Sevilla FC,Club Atlético de Madrid,dc-v1,2026-08-19T20:01:18.950671+00:00,0.34638962345330804,0.2527688132586438,0.4008415632880481,A,0.525609689980071,O,1,1,TIMED,,,,,,,,,,
564649,PD,2026,3,2026-08-29T19:30:00Z,Sevilla FC,Club Atlético de Madrid,elo-v1,2026-08-19T20:01:18.961189+00:00,0.3586984276365073,0.23500931465840133,0.40629225770509136,A,0.5038961038961038,O,1,1,TIMED,,,,,,,,,,
559707,FL1,2026,2,2026-08-30T13:00:00Z,Paris FC,OGC Nice,dc-v1,2026-08-20T13:01:24.113404+00:00,0.604059026333229,0.23418404979370203,0.16175692387306878,H,0.5326773316533311,O,1,1,TIMED,,,,,,,,,,
559707,FL1,2026,2,2026-08-30T13:00:00Z,Paris FC,OGC Nice,elo-v1,2026-08-20T13:01:24.121268+00:00,0.6109628104688365,0.15316424784691474,0.23587294168424877,H,0.5261437908496732,O,1,0,TIMED,,,,,,,,,,
560554,PL,2026,2,2026-08-30T13:00:00Z,Sunderland AFC,Fulham FC,dc-v1,2026-08-20T13:01:22.683872+00:00,0.36854385608706486,0.33884661570236574,0.2926095282105696,H,0.3621968316222298,U,1,1,TIMED,,,,,,,,,,
560554,PL,2026,2,2026-08-30T13:00:00Z,Sunderland AFC,Fulham FC,elo-v1,2026-08-20T13:01:22.695008+00:00,0.5059628032608621,0.21231350603665433,0.2817236907024836,H,0.55,O,1,1,TIMED,,,,,,,,,,
560556,PL,2026,2,2026-08-30T13:00:00Z,Chelsea FC,Brighton & Hove Albion FC,dc-v1,2026-08-20T13:01:22.683872+00:00,0.3729773519424599,0.30371858319604234,0.323304064861498,H,0.4851531130307068,U,1,1,TIMED,,,,,,,,,,
560556,PL,2026,2,2026-08-30T13:00:00Z,Chelsea FC,Brighton & Hove Albion FC,elo-v1,2026-08-20T13:01:22.695008+00:00,0.446872892836642,0.23770751712805469,0.3154195900353033,H,0.55,O,1,1,TIMED,,,,,,,,,,
560559,PL,2026,2,2026-08-30T13:00:00Z,Leeds United FC,Brentford FC,dc-v1,2026-08-20T13:01:22.683872+00:00,0.3806841486139797,0.2945171692900374,0.3247986820959829,H,0.5187982118118462,O,1,1,TIMED,,,,,,,,,,
560559,PL,2026,2,2026-08-30T13:00:00Z,Leeds United FC,Brentford FC,elo-v1,2026-08-20T13:01:22.695008+00:00,0.46890115567809254,0.22824082565900156,0.3028580186629059,H,0.55,O,1,1,TIMED,,,,,,,,,,
565784,BL1,2026,1,2026-08-30T13:30:00Z,SC Freiburg,SV Werder Bremen,dc-v1,2026-08-20T14:01:20.012835+00:00,0.5525440726666184,0.24020544440445793,0.20725048292892348,H,0.5098395293720765,O,1,1,TIMED,,,,,,,,,,
565784,BL1,2026,1,2026-08-30T13:30:00Z,SC Freiburg,SV Werder Bremen,elo-v1,2026-08-20T14:01:20.021261+00:00,0.6134907668671178,0.15216898942239457,0.23434024371048764,H,0.6372549019607843,O,1,1,TIMED,,,,,,,,,,
564656,PD,2026,3,2026-08-30T15:00:00Z,Real Madrid CF,Málaga CF,dc-v1,2026-08-20T15:01:21.848698+00:00,0.9068098834174583,0.09032686613484762,0.00286325044769426,H,0.4513861748510247,U,2,0,TIMED,,,,,,,,,,
564656,PD,2026,3,2026-08-30T15:00:00Z,Real Madrid CF,Málaga CF,elo-v1,2026-08-20T15:01:21.859074+00:00,0.6947519325702002,0.12057615969160493,0.1846719077381949,H,0.5025906735751295,O,1,1,TIMED,,,,,,,,,,
559709,FL1,2026,2,2026-08-30T15:15:00Z,Stade Rennais FC 1901,Le Mans FC,dc-v1,2026-08-20T16:01:22.492724+00:00,0.439840008255158,0.26135632749050147,0.2988036642543404,H,0.5618939580340396,O,1,1,TIMED,,,,,,,,,,
559709,FL1,2026,2,2026-08-30T15:15:00Z,Stade Rennais FC 1901,Le Mans FC,elo-v1,2026-08-20T16:01:22.500610+00:00,0.5837036510997271,0.16389620035443814,0.25240014854583476,H,0.5261437908496732,O,1,0,TIMED,,,,,,,,,,
560553,PL,2026,2,2026-08-30T15:30:00Z,Manchester United FC,Ipswich Town FC,dc-v1,2026-08-20T16:01:21.244774+00:00,0.49602333178692337,0.2775882723829925,0.22638839583008438,H,0.5297024961966311,O,1,1,TIMED,,,,,,,,,,
560553,PL,2026,2,2026-08-30T15:30:00Z,Manchester United FC,Ipswich Town FC,elo-v1,2026-08-20T16:01:21.255212+00:00,0.6345793152485292,0.1570402942733594,0.20838039047811144,H,0.55,O,1,1,TIMED,,,,,,,,,,
565782,BL1,2026,1,2026-08-30T15:30:00Z,FC Augsburg,FC Schalke 04,dc-v1,2026-08-20T16:01:22.117223+00:00,0.274079586683429,0.2627344742980456,0.46318593901852545,A,0.4789355976857036,U,1,1,TIMED,,,,,,,,,,
565782,BL1,2026,1,2026-08-30T15:30:00Z,FC Augsburg,FC Schalke 04,elo-v1,2026-08-20T16:01:22.125082+00:00,0.4815352114448298,0.2041199954941615,0.3143447930610087,H,0.6372549019607843,O,1,1,TIMED,,,,,,,,,,
558626,SA,2026,2,2026-08-30T16:30:00Z,SSC Napoli,Como 1907,dc-v1,2026-08-20T17:01:20.256865+00:00,0.29235995961574535,0.2699696097360516,0.437670430648203,A,0.4147246857093901,U,0,1,TIMED,,,,,,,,,,
558626,SA,2026,2,2026-08-30T16:30:00Z,SSC Napoli,Como 1907,elo-v1,2026-08-20T17:01:20.267027+00:00,0.4834595698238771,0.21351775610620527,0.3030226740699177,H,0.45789473684210524,U,1,0,TIMED,,,,,,,,,,
564651,PD,2026,3,2026-08-30T17:30:00Z,RC Deportivo La Coruña,Valencia CF,dc-v1,2026-08-20T18:01:22.444077+00:00,0.3187241625176758,0.3177311789016028,0.3635446585807212,A,0.2947597475830645,U,0,0,TIMED,,,,,,,,,,
564651,PD,2026,3,2026-08-30T17:30:00Z,RC Deportivo La Coruña,Valencia CF,elo-v1,2026-08-20T18:01:22.454604+00:00,0.47847138424007285,0.2060092245205533,0.31551939123937384,H,0.5025906735751295,O,1,1,TIMED,,,,,,,,,,
558622,SA,2026,2,2026-08-30T18:45:00Z,SS Lazio,Genoa CFC,dc-v1,2026-08-20T19:01:21.205366+00:00,0.424146661029125,0.2875641938786236,0.28828914509225123,H,0.35492666285715774,U,1,0,TIMED,,,,,,,,,,
558622,SA,2026,2,2026-08-30T18:45:00Z,SS Lazio,Genoa CFC,elo-v1,2026-08-20T19:01:21.216140+00:00,0.5801125301295822,0.1735651754370412,0.2463222944333766,H,0.45789473684210524,U,1,0,TIMED,,,,,,,,,,
558623,SA,2026,2,2026-08-30T18:45:00Z,Cagliari Calcio,FC Internazionale Milano,dc-v1,2026-08-20T19:01:21.205366+00:00,0.11598893333127532,0.15678195015750254,0.7272291165112221,A,0.6696782163643868,O,0,2,TIMED,,,,,,,,,,
558623,SA,2026,2,2026-08-30T18:45:00Z,Cagliari Calcio,FC Internazionale Milano,elo-v1,2026-08-20T19:01:21.216140+00:00,0.2579679831693007,0.18177103440399123,0.5602609824267082,A,0.45789473684210524,U,1,0,TIMED,,,,,,,,,,
559703,FL1,2026,2,2026-08-30T18:45:00Z,AS Monaco FC,Olympique de Marseille,dc-v1,2026-08-20T19:01:21.955405+00:00,0.4285661575013132,0.22771667128401238,0.34371717121467443,H,0.7195622057869588,O,1,1,TIMED,,,,,,,,,,
559703,FL1,2026,2,2026-08-30T18:45:00Z,AS Monaco FC,Olympique de Marseille,elo-v1,2026-08-20T19:01:21.963271+00:00,0.47968738028580793,0.20484748807645362,0.31546513163773854,H,0.5261437908496732,O,1,0,TIMED,,,,,,,,,,
564652,PD,2026,3,2026-08-30T19:30:00Z,RC Celta de Vigo,Athletic Club,dc-v1,2026-08-20T20:01:19.845646+00:00,0.6178680418110665,0.21287685198021852,0.16925510620871498,H,0.5466021842948809,O,1,0,TIMED,,,,,,,,,,
564652,PD,2026,3,2026-08-30T19:30:00Z,RC Celta de Vigo,Athletic Club,elo-v1,2026-08-20T20:01:19.856325+00:00,0.5874410594893489,0.16296507005618233,0.2495938704544688,H,0.5025906735751295,O,1,1,TIMED,,,,,,,,,,
558621,SA,2026,2,2026-08-31T16:30:00Z,US Lecce,AS Roma,dc-v1,2026-08-21T17:01:22.963052+00:00,0.13204551024169112,0.23111168646887603,0.6368428032894329,A,0.39298390753516205,U,0,1,TIMED,,,,,,,,,,
558621,SA,2026,2,2026-08-31T16:30:00Z,US Lecce,AS Roma,elo-v1,2026-08-21T17:01:22.973347+00:00,0.29990770660718225,0.21132286800079034,0.4887694253920274,A,0.45789473684210524,U,1,0,TIMED,,,,,,,,,,
564657,PD,2026,3,2026-08-31T17:30:00Z,CA Osasuna,Getafe CF,dc-v1,2026-08-21T18:01:26.888106+00:00,0.4438554702959792,0.3337074494476214,0.22243708025639947,H,0.2409525441167534,U,1,0,TIMED,,,,,,,,,,
564657,PD,2026,3,2026-08-31T17:30:00Z,CA Osasuna,Getafe CF,elo-v1,2026-08-21T18:01:26.898721+00:00,0.42478718027357787,0.2286560277173355,0.3465567920090866,H,0.5012919896640827,O,1,1,TIMED,,,,,,,,,,
558628,SA,2026,2,2026-08-31T18:45:00Z,Atalanta BC,Bologna FC 1909,dc-v1,2026-08-21T19:01:21.532286+00:00,0.48801025158220795,0.2610534740330496,0.2509362743847424,H,0.4244863531229682,U,1,0,TIMED,,,,,,,,,,
558628,SA,2026,2,2026-08-31T18:45:00Z,Atalanta BC,Bologna FC 1909,elo-v1,2026-08-21T19:01:21.541827+00:00,0.5277028141043802,0.19522931692553802,0.27706786897008173,H,0.45789473684210524,U,1,0,TIMED,,,,,,,,,,
560557,PL,2026,2,2026-08-31T19:00:00Z,Aston Villa FC,Arsenal FC,dc-v1,2026-08-21T19:01:21.008279+00:00,0.18965538635648668,0.2901234321443311,0.5202211814991822,A,0.45039029690015736,U,1,1,TIMED,,,,,,,,,,
560557,PL,2026,2,2026-08-31T19:00:00Z,Aston Villa FC,Arsenal FC,elo-v1,2026-08-21T19:01:21.018435+00:00,0.33843059263434794,0.2550491422751608,0.4065202650904913,A,0.55,O,1,1,TIMED,,,,,,,,,,
564650,PD,2026,3,2026-08-31T19:30:00Z,FC Barcelona,Rayo Vallecano de Madrid,dc-v1,2026-08-21T20:01:24.011845+00:00,0.7683208365559951,0.15439077414217883,0.07728838930182623,H,0.5862023119376467,O,2,0,TIMED,,,,,,,,,,
564650,PD,2026,3,2026-08-31T19:30:00Z,FC Barcelona,Rayo Vallecano de Madrid,elo-v1,2026-08-21T20:01:24.022405+00:00,0.7259564548690063,0.1089365645241217,0.165106980606872,H,0.5012919896640827,O,1,1,TIMED,,,,,,,,,,
